"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","phenotype"
"984","REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION","REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION",21,-0.619037644306825,-1.79237593081854,0.00301161909751135,0.0150427925449881,0.0103770058976081,548,"tags=29%, list=4%, signal=27%","C3/NFKB2/NT5E/IL1B/NLRP3/IL1A","adh"
"985","KEGG_ONE_CARBON_POOL_BY_FOLATE","KEGG_ONE_CARBON_POOL_BY_FOLATE",15,-0.676732125900428,-1.83936950983622,0.00302311748020355,0.015081385506147,0.0104036285731754,2503,"tags=73%, list=19%, signal=60%","MTR/MTHFS/ATIC/GART/DHFR/MTHFD1/MTHFD1L/SHMT2/MTHFD2/TYMS/SHMT1","adh"
"986","REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS","REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS",39,0.54255594079638,1.71906184284169,0.00302548242300324,0.015081385506147,0.0104036285731754,868,"tags=26%, list=7%, signal=24%","MUC13/MUC3A/GALNT4/MUC16/GCNT3/MUC5AC/MUC12/GALNT3/MUC1/MUC20","sph"
"987","KEGG_DRUG_METABOLISM_CYTOCHROME_P450","KEGG_DRUG_METABOLISM_CYTOCHROME_P450",29,0.580358730869344,1.73172403492183,0.0030336417474074,0.0151067367664715,0.0104211166942881,1561,"tags=34%, list=12%, signal=30%","FMO5/UGT1A10/CYP3A5/CYP2E1/UGT1A6/UGT1A1/ADH1C/MAOA/GSTM4/MGST3","sph"
"988","REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION","REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION",12,-0.722760347425661,-1.83037126680096,0.00305035277281799,0.0151745788242919,0.0104679163448186,1227,"tags=42%, list=9%, signal=38%","PRIM2/ACD/POLA1/POLA2/PRIM1","adh"
"989","FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_OK_VS_DONOR_DN","FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_OK_VS_DONOR_DN",20,-0.62959022484843,-1.81996381867152,0.00311466658597241,0.0154788536603179,0.0106778149895345,387,"tags=20%, list=3%, signal=19%","EIF2AK2/USP9X/MYC/KRT7","adh"
"990","PID_WNT_SIGNALING_PATHWAY","PID_WNT_SIGNALING_PATHWAY",17,-0.663215145391205,-1.82414654623127,0.00312133246842056,0.0154806751587155,0.0106790715181716,1752,"tags=41%, list=13%, signal=36%","WNT7B/IGFBP4/FZD4/KREMEN2/FZD7/DKK1/FZD2","adh"
"991","WP_IL1_AND_MEGAKARYOCYTES_IN_OBESITY","WP_IL1_AND_MEGAKARYOCYTES_IN_OBESITY",17,-0.662243157599909,-1.82147313295838,0.00312133246842056,0.0154806751587155,0.0106790715181716,271,"tags=41%, list=2%, signal=40%","IRAK1/ICAM1/F2R/HBEGF/IL1B/S100A9/NLRP3","adh"
"992","BOYAULT_LIVER_CANCER_SUBCLASS_G123_UP","BOYAULT_LIVER_CANCER_SUBCLASS_G123_UP",40,-0.509198917803417,-1.72739448243585,0.00313299417448914,0.0155228491609013,0.0107081645119159,1536,"tags=57%, list=12%, signal=51%","LARP4B/MRPL9/CACYBP/CCT3/CBX1/NT5DC2/SMC4/SNRPE/SNRPD1/BARD1/TMPO/CKAP4/SHC1/SNRPB/RBM3/RFC4/PRKDC/ATAD2/FABP5/GINS1/KPNA2/KIF20A/CCNB2","adh"
"993","BIOCARTA_PTC1_PATHWAY","BIOCARTA_PTC1_PATHWAY",11,-0.724034099360405,-1.78016533411581,0.00319645273848037,0.0158213144105046,0.0109140555156043,440,"tags=55%, list=3%, signal=53%","CDK7/MNAT1/CDC25A/CDC25C/CDK1/CCNB1","adh"
"994","DANG_MYC_TARGETS_DN","DANG_MYC_TARGETS_DN",28,-0.542368671797557,-1.71772806932641,0.00320743684496648,0.0158491275609618,0.0109332419283306,1102,"tags=21%, list=8%, signal=20%","LAMC1/PTPN1/PDGFB/MSN/MYC/SERPINE1","adh"
"995","CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_DN","CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_DN",39,0.541004789990178,1.7141470977197,0.00320852124581016,0.0158491275609618,0.0109332419283306,1901,"tags=46%, list=14%, signal=40%","CYP1B1/RNASE4/CCDC80/IGSF10/PROS1/LOX/SLPI/TMEM176B/TMEM176A/SLC12A2/PTGS2/ZFP36L2/DPEP1/PDK4/STAT3/TNC/ZFP36/MAGED1","sph"
"996","REACTOME_PD_1_SIGNALING","REACTOME_PD_1_SIGNALING",12,0.726337463945877,1.7445853489353,0.00321969453258847,0.0158883520358156,0.0109603002425147,1035,"tags=58%, list=8%, signal=54%","HLA-DRA/HLA-DRB1/HLA-DRB3/HLA-DPA1/HLA-DQB1/HLA-DPB1/CD4","sph"
"997","LI_AMPLIFIED_IN_LUNG_CANCER","LI_AMPLIFIED_IN_LUNG_CANCER",156,-0.343703868515521,-1.48747952366349,0.00330938851593383,0.0163145883207771,0.0112543318479891,2191,"tags=37%, list=16%, signal=31%","ZNF146/ARL6IP1/HSPD1/TRIM28/SOX4/CRABP2/CALR/RPL10A/RPL30/RPL31/RPL8/HSP90B1/PABPC1/HSPA5/RPL7/RPS4X/CCT5/EEF1D/RPL38/PRDX4/RPL23A/SNRPE/RPS7/RPL28/DDOST/RPL17/RPL37A/RPS21/SNRPD2/RPL27A/CKAP4/ALDOA/RPL27/RPL35/RPS5/MIF/RPL37/NME2/RPS16/RPL36A/RPS10/IDH2/NME4/RAN/RPL13/PLP2/HAX1/STAT1/CLDN9/RPS2/ENO1/ODC1/PLAU/NME1/FSCN1/SLC7A5/UBE2C/KRT7","adh"
"998","REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY","REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY",64,-0.44545836881465,-1.64838496654928,0.00332566493923045,0.0163783999762702,0.0112983511963519,4687,"tags=73%, list=35%, signal=48%","PSME4/AKT1/PSMC4/AKT2/PSMC1/PSMD6/PSMD7/PSMB9/PSME3/STUB1/PSMC5/PSMB8/PSMD2/CSNK2A1/UBC/PSMD13/PSMA6/PSMC6/PSMB1/PSMD11/PSMD8/PSMB3/PSMD3/PSMB4/PSMA5/PSMA7/PSMA4/PSMD4/PSMA2/PSMA3/PSMA1/PSMB6/CSNK2B/PSMD12/PSMD9/CSNK2A2/PSMF1/UBA52/PSME1/PSMB2/PSMB5/PSMD1/PSME2/RPS27A/PSMD14/PSMB7/PSMC3","adh"
"999","REACTOME_COMPLEMENT_CASCADE","REACTOME_COMPLEMENT_CASCADE",20,0.640917186563303,1.76736442718502,0.00335814140753188,0.016521786804824,0.0113972640784576,456,"tags=35%, list=3%, signal=34%","CFI/CFH/C5AR1/CFB/PROS1/C4BPB/C2","sph"
"1000","WP_NEUROINFLAMMATION_AND_GLUTAMATERGIC_SIGNALING","WP_NEUROINFLAMMATION_AND_GLUTAMATERGIC_SIGNALING",88,-0.394020909226398,-1.56534593576903,0.00342208822302943,0.0168195636161896,0.0116026801751345,2495,"tags=34%, list=19%, signal=28%","PHGDH/IRS1/DLAT/GOT1/TGFB2/TGFBR2/TGFB1/SLC1A4/LRRC8E/SLC38A2/SMAD3/IL1R2/LRRC8C/TGFBR3/BDNF/SRR/SLC38A5/ADCY3/BCL2/CALM2/SLC2A1/SLC38A1/SHMT2/STAT1/PRKCG/NFKB2/SHMT1/IL1B/SLC2A3/IL1A","adh"
"1001","IWANAGA_E2F1_TARGETS_INDUCED_BY_SERUM","IWANAGA_E2F1_TARGETS_INDUCED_BY_SERUM",21,-0.614082322380029,-1.7780281769578,0.00345777725640642,0.0169779972180195,0.0117119728091751,429,"tags=38%, list=3%, signal=37%","FIGNL1/CLSPN/CENPU/RAD51AP1/HMGB2/GGH/CENPH/ADK","adh"
"1002","WP_TP53_NETWORK","WP_TP53_NETWORK",16,-0.667494942749966,-1.80734446712483,0.00350062339294664,0.0171562604918024,0.0118349445936918,2330,"tags=44%, list=18%, signal=36%","MDM2/TP73/GADD45A/TP53/BCL2/PMAIP1/MYC","adh"
"1003","JINESH_BLEBBISHIELD_VS_LIVE_CONTROL_DN","JINESH_BLEBBISHIELD_VS_LIVE_CONTROL_DN",239,-0.303207983098187,-1.382102243299,0.00350106394166385,0.0171562604918024,0.0118349445936918,2249,"tags=30%, list=17%, signal=25%","RPL12P38/TXNIP/SMARCC1/EEF2/TGFBR2/XAF1/RPL22/DHX9/EEF1A1P11/IFI35/PODXL/UBE2L6/RPL15/TRNT1/NMRAL1/HPRT1/RPL23A/RPL13A/TMSB10/RPS7/RPS9/SAMD9/RPS29/PSTPIP2/RPL22L1/ILF3/HNRNPA3/ALDH7A1/RPL14/SERTAD4/EPSTI1/IFI44L/MX2/CRTAP/LIPG/IMMP2L/RBM3/RGS10/CD44/BCL2/IFI27/PLP2/IFI44/METTL1/IFI6/SOCS2/ACOT4/C3/LAMC2/IFITM3/SP110/IFITM2/KIF20A/GBP4/EDN1/NT5E/OAS2/MX1/OASL/PTTG1/HNRNPA1P33/NFE2L3/CCNB1/IFIT1/LTB/HERC5/ANXA8/IFIT3/S100A9/IL23A/HMMR/HAS3","adh"
"1004","HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_UP","HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_UP",215,-0.308266750827163,-1.38622500644679,0.00350595805342271,0.0171631313073432,0.0118396843049639,1620,"tags=18%, list=12%, signal=16%","MAK16/UPP1/PLOD1/SLC39A8/EPHA2/RPL36/FYN/ANXA3/IRF7/MME/PDP1/BCL2L1/TM4SF1/FUT8/PLAUR/CYB5R2/ARNTL2/HAX1/EREG/FST/EHD4/DOCK4/KLF2/PMAIP1/IFITM1/TEAD4/NT5E/PHLDA1/STC1/PLAU/LAMP3/ROBO3/HERC5/TNFRSF6B/IL1B/SLC2A3/FOSL1/IL1A","adh"
"1005","REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION","REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION",43,-0.485583841851004,-1.67088263862151,0.00352408914417461,0.0172347245210131,0.0118890716243901,3780,"tags=58%, list=28%, signal=42%","TTF1/HDAC2/POLR1D/TAF1D/TBP/RBBP4/RBBP7/CBX3/POLR2F/POLR2E/EP300/POLR2L/TAF1B/GATAD2A/MBD3/POLR1A/ACTB/POLR1B/POLR1C/MYO1C/DDX21/TAF1A/MYBBP1A/POLR1E/DEK","adh"
"1006","LIU_PROSTATE_CANCER_UP","LIU_PROSTATE_CANCER_UP",81,0.436899327436799,1.58813427401023,0.00354847828556638,0.0173367502719272,0.0119594522944536,2068,"tags=30%, list=16%, signal=25%","CREB3L1/VSTM2L/DNAH5/MAP2K6/C9orf152/FBP1/RAB3D/HOXC6/FNIP2/TP53INP1/CCNG2/GOLM1/TSPAN13/GMDS/MARCKSL1/SH3RF1/RAP1GAP/EPCAM/PPP1R9A/HID1/TRPM4/IMPA1/LRIG1/SRPRB","sph"
"1007","REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY","REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY",14,-0.696455888196596,-1.8514856495545,0.00358986325371557,0.0175215272016008,0.0120869174099387,2520,"tags=57%, list=19%, signal=46%","ATF4/EIF2S3/EIF2S1/EIF2S2/ATF3/CHAC1/ASNS/TRIB3","adh"
"1008","WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER","WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER",69,-0.420643013608072,-1.59286789233689,0.00360416920174545,0.0175739004231934,0.0121230461558293,2226,"tags=32%, list=17%, signal=27%","DDB2/TGFB2/TGFBR2/MSH3/TGFB1/GADD45A/SMAD3/MAPK8/CCND1/RAC2/TCF7/TCF7L1/APPL1/NTN1/TP53/BCL2/GADD45B/MSH2/MAP2K1/PMAIP1/BIRC5/MYC","adh"
"1009","REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION","REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION",27,-0.566236213178505,-1.78085752113716,0.00361091163921514,0.0175893267658498,0.0121336877470262,4008,"tags=74%, list=30%, signal=52%","GTF2H2/TTF1/POLR1D/TAF1D/TBP/ERCC3/POLR2F/POLR2E/POLR2L/TAF1B/CDK7/MNAT1/POLR1A/POLR1B/POLR1C/GTF2H4/ERCC2/TAF1A/GTF2H3/POLR1E","adh"
"1010","SMID_BREAST_CANCER_LUMINAL_A_UP","SMID_BREAST_CANCER_LUMINAL_A_UP",38,0.529518274957044,1.66303837632829,0.00369113067895599,0.0179455280003551,0.0123794069045658,1338,"tags=39%, list=10%, signal=36%","ADRA2A/CIDEC/C1orf21/RBP4/ITGA7/MYB/TIMP4/GPD1/HOXB6/PCSK5/PPARG/CYP4B1/NAT1/MAOA/BTG2","sph"
"1011","RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_DN","RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY_DN",332,-0.284836148914786,-1.34493647311776,0.00369133851645147,0.0179455280003551,0.0123794069045658,2667,"tags=27%, list=20%, signal=22%","LPCAT2/MCUB/RIC1/GJB2/IPPK/PSMD12/TUBA4A/C1orf116/FAT2/PNP/S100A2/TPM4/DCBLD1/MAP4/CORO1C/RNF39/SAR1A/DUSP7/MAP7D1/NGEF/RAB8A/DNAJB5/KLC1/NACC1/PXN/SLC35F6/TMCC3/LRRC59/PLIN3/PPARD/OSBPL10/HMOX2/LRRC8E/ULBP2/BZW1/TUBB6/MICALL1/LRRC8C/TRIM7/UPP1/DUSP14/TMSB10/CPM/INHBA/MRPL4/KRT6B/IFFO2/IMPDH1/CSNK1E/GAS2L1/SBDS/PPP1R1C/EHD1/CISH/ZBED2/PLAUR/ADCY7/DCUN1D3/CD44/ERAP2/HOMER3/KCTD5/KRT6A/GALNT10/KLC3/IL36RN/SLC2A1/MYO5A/ZC3HAV1/EREG/C1QTNF6/FST/TMEM40/KLK10/FABP5/IVL/SERINC2/IGFBP6/ITPRIP/FRMD6/KRT80/NT5E/HES2/HBEGF/SLC7A5/TNS4/NIPAL4/IL1A","adh"
"1012","GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_DN","GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_DN",57,-0.455054600772532,-1.6424432998116,0.00376584759670929,0.0182896649583263,0.0126168037330982,2495,"tags=30%, list=19%, signal=24%","PHGDH/NUP160/LYPLA1/SPAST/LSM5/PFDN4/RPL36/NAP1L1/NOP56/PLAGL1/CAD/PRKDC/FABP5/BRCA2/HELLS/GCSH/ADK","adh"
"1013","REACTOME_RA_BIOSYNTHESIS_PATHWAY","REACTOME_RA_BIOSYNTHESIS_PATHWAY",15,0.707774448647704,1.80496436026054,0.00377707863641272,0.0183261021697616,0.0126419393026294,712,"tags=53%, list=5%, signal=51%","ALDH1A1/AKR1C3/DHRS9/RDH5/SDR16C5/RDH16/RDH10/ADH1C","sph"
"1014","ZHAN_V1_LATE_DIFFERENTIATION_GENES_DN","ZHAN_V1_LATE_DIFFERENTIATION_GENES_DN",11,-0.717690996258874,-1.76456969813396,0.00378141679643325,0.0183290567598318,0.0126439774746304,2231,"tags=64%, list=17%, signal=53%","ANP32B/DDB2/CKS2/DNMT1/SNRPB/MRPS27/HMGA1","adh"
"1015","ELVIDGE_HYPOXIA_DN","ELVIDGE_HYPOXIA_DN",136,-0.345889538499557,-1.48073225725081,0.00380606922075214,0.018430374600982,0.0127138698055926,2523,"tags=32%, list=19%, signal=26%","AMD1/ARHGDIA/POLR3K/FASTKD5/SDF2L1/TIMM23/TOMM22/SNRNP40/CA2/ABCF2/LARP4/LRRC59/CORO1A/AOX1/SUMO3/PUS1/IDH3A/PNO1/NCLN/SLC5A6/NIP7/PSEN2/WDR77/MRPS12/GAS2L1/FUS/EEF1E1/RANGAP1/CCDC86/EIF5A/URB2/ACOT7/LARS2/ZWILCH/PPIF/RRP15/SOCS2/AUNIP/ODC1/SLC29A1/CTPS1/CENPN/SRM/CDC20","adh"
"1016","REACTOME_RHOC_GTPASE_CYCLE","REACTOME_RHOC_GTPASE_CYCLE",67,-0.423459550408979,-1.59434203422413,0.00383485527518302,0.0185514898400832,0.0127974190233781,1610,"tags=22%, list=12%, signal=20%","PKN1/C1QBP/TMPO/ARHGAP18/VANGL1/IQGAP3/RACGAP1/PKN3/DEPDC1B/TFRC/CIT/DLC1/ANLN/DIAPH3/CAV1","adh"
"1017","REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER","REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER",28,-0.539380095136711,-1.70826299089432,0.00385322061517668,0.0186220052346051,0.0128460628282193,3569,"tags=57%, list=27%, signal=42%","POLR3C/POLR1D/BRF1/TBP/GTF3C5/POLR2F/POLR2E/POLR2L/POLR3K/POLR3A/POLR3B/POLR1C/POLR3D/GTF3A/POLR3G/POLR3F","adh"
"1018","LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_UP","LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_UP",154,0.374849552258437,1.49814325588471,0.00387907659199607,0.0187285475929869,0.0129195592005163,2408,"tags=31%, list=18%, signal=26%","ALDH1A1/CA12/MAF/AKR1C3/ANXA4/TRIM2/COL1A2/CTSO/PLS1/DAB2/SEMA3C/IGFBP7/SERINC5/CX3CL1/IQGAP2/SMPDL3A/PLCG2/SLC35A3/ZEB2/PPP1R3C/THSD7A/KIF13B/LYN/MITF/CRYZ/ATP10D/PEX7/APOE/ASAH1/RBPMS/CYB5A/SCP2/CDS1/ACSM3/IL10RB/CD2AP/SERPINF1/PLPP1/VEGFA/COL4A5/MSMO1/DST/CTSH/FPGT/ITM2B/ALDH6A1/GNG12/DYNC2LI1","sph"
"1019","SANA_TNF_SIGNALING_UP","SANA_TNF_SIGNALING_UP",72,-0.422305426481657,-1.6096263203596,0.00388571542472126,0.018742189708052,0.0129289699736865,1968,"tags=33%, list=15%, signal=29%","TNFAIP3/TNFAIP2/RIPK2/APOL3/SMAD3/CXCL11/INHBA/SAMHD1/NCEH1/IFI44L/MX2/LIPG/IL7R/DDX60/SLC15A3/IFIH1/OAS3/RHOB/ICAM1/CMPK2/OAS2/MX1/IFIT1/SERPINE1","adh"
"1020","KEGG_ABC_TRANSPORTERS","KEGG_ABC_TRANSPORTERS",30,0.571265378855005,1.71428787316483,0.00393380666171155,0.0189555487669728,0.0130761519683931,1617,"tags=47%, list=12%, signal=41%","ABCB6/ABCG1/ABCB4/ABCA12/ABCA5/ABCA13/ABCA1/ABCA3/ABCC6/ABCA7/ABCA10/ABCA9/ABCD3/ABCC10","sph"
"1021","LANDIS_ERBB2_BREAST_TUMORS_65_DN","LANDIS_ERBB2_BREAST_TUMORS_65_DN",33,0.561633488644805,1.71591714093354,0.00396354212031667,0.0190801268573521,0.0131620899732357,1134,"tags=24%, list=9%, signal=22%","HEPH/ALDH1A1/UGT1A10/LUM/HTRA1/SOWAHC/MARCKS/CHPT1","sph"
"1022","REACTOME_METABOLISM_OF_STEROIDS","REACTOME_METABOLISM_OF_STEROIDS",115,0.400531430668843,1.54277389557881,0.00397013472795842,0.0190931626104849,0.0131710824582903,1714,"tags=21%, list=13%, signal=18%","HSD11B2/AKR1C3/TSPOAP1/HSD17B2/SRD5A3/CYP27A1/TBL1X/AKR1C2/ACACB/CYP39A1/HSD17B11/OSBPL7/OSBPL2/CYP51A1/SAR1B/PPARA/CYP2R1/INSIG1/AKR1B15/SLC27A2/SCP2/SC5D/SREBF1/AKR1C1","sph"
"1023","WP_RAC1PAK1P38MMP2_PATHWAY","WP_RAC1PAK1P38MMP2_PATHWAY",55,-0.444047169336154,-1.6026906637527,0.00406127370763682,0.0195123756334653,0.0134602691899966,2071,"tags=27%, list=16%, signal=23%","PXN/RASA1/GRB7/FN1/MAPK8/HRAS/TP53/RAD51/MAPK11/MSH2/MAPK12/STMN1/BIRC5/EIF4EBP1/MYC","adh"
"1024","STAMBOLSKY_RESPONSE_TO_VITAMIN_D3_DN","STAMBOLSKY_RESPONSE_TO_VITAMIN_D3_DN",18,0.641949674615618,1.73507975827587,0.00412569554036175,0.0198025327938262,0.0136604290044256,1088,"tags=28%, list=8%, signal=26%","PIGR/NAALADL2/DAPK1/KAT2B/FBXO32","sph"
"1025","REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS","REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS",25,0.598370892537732,1.73175990162513,0.00416163365482483,0.0199555408911844,0.0137659789496183,2381,"tags=48%, list=18%, signal=39%","AKR1C3/RBP4/RETSAT/BCO1/BCO2/LRP1/APOE/AKR1C1/RDH11/LRP10/VKORC1L1/SDC1","sph"
"1026","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_8","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_8",43,-0.479331128159514,-1.64936719710361,0.00416901201806766,0.0199714367142325,0.0137769444036072,794,"tags=26%, list=6%, signal=24%","PDK3/HOXA11/WDR43/FST/MTHFD2/RHOB/CTPS1/TFRC/ANKH/SLC2A3/MYC","adh"
"1027","JAIN_NFKB_SIGNALING","JAIN_NFKB_SIGNALING",68,-0.419497306707853,-1.588555607759,0.00420296917913933,0.0201145019624828,0.0138756354491957,3446,"tags=49%, list=26%, signal=36%","DDX42/JAK2/ORC5/PRR3/CLNS1A/TICAM1/XPO7/LIG3/ASCC3/PSMA2/APRT/SLC23A2/TPD52L2/CBX3/HDDC2/TRMT1/UCHL3/CA2/ARMC6/NOC2L/PSMG1/ARSB/NAP1L1/MPHOSPH9/LAS1L/TFAP4/POLA1/TAP2/RCC1/FBL/SLC29A1/PLAU/MYC","adh"
"1028","HOLLERN_MICROACINAR_BREAST_TUMOR_DN","HOLLERN_MICROACINAR_BREAST_TUMOR_DN",12,0.715169614028729,1.7177613610348,0.00421459346243797,0.0201505125173956,0.0139004766972278,1882,"tags=50%, list=14%, signal=43%","WNT5B/ACKR3/HPGD/SYNPO/TNC/ARMCX4","sph"
"1029","ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION","ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION",81,-0.411743451359904,-1.60410644878462,0.00423182588433548,0.0202132402541389,0.0139437483233027,1968,"tags=33%, list=15%, signal=29%","TNFAIP3/F3/MAFF/TNFAIP2/IL1R2/UPP1/ATF3/IRF7/ITGAM/PLAUR/HCAR3/SLC15A3/STAT1/IFIH1/OAS3/USP18/CTPS1/GBP4/CMPK2/OAS2/MX1/ISG15/THBS1/AKAP12/IL1B/SERPINE1/IL1A","adh"
"1030","BOYAULT_LIVER_CANCER_SUBCLASS_G3_DN","BOYAULT_LIVER_CANCER_SUBCLASS_G3_DN",31,0.567702123584477,1.7130970075842,0.0042389791454624,0.0202277499999492,0.0139537576162845,1443,"tags=39%, list=11%, signal=35%","CFH/SELENBP1/CYP27A1/RARRES2/SLC25A20/TF/TMEM176B/TTC38/PCSK6/PIK3R1/ALAD/TST","sph"
"1031","LIANG_SILENCED_BY_METHYLATION_UP","LIANG_SILENCED_BY_METHYLATION_UP",15,-0.665960679921435,-1.8100925351629,0.00425743192644891,0.0202941109781579,0.0139995355700908,1961,"tags=60%, list=15%, signal=51%","ALDH1A3/KRT8/ANXA3/IFI27/C3/LAMC2/STAT1/ANXA8/KRT7","adh"
"1032","REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER","REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER",43,-0.478265309747087,-1.64569974088337,0.00426114395309439,0.0202941109781579,0.0139995355700908,4252,"tags=63%, list=32%, signal=43%","UBE2V2/RBX1/SUMO1/GTF2H2/UBC/UBE2N/SUMO2/USP45/ERCC3/PARP2/UBA52/UBE2I/CDK7/RAD23A/DDB2/MNAT1/RAD23B/PARP1/RPA1/SUMO3/RPS27A/RPA2/GTF2H4/ERCC2/ERCC1/RPA3/GTF2H3","adh"
"1033","HAN_SATB1_TARGETS_DN","HAN_SATB1_TARGETS_DN",314,-0.28331081182435,-1.33228973760811,0.00429154386275678,0.0204191075367372,0.0140857622478622,2109,"tags=25%, list=16%, signal=21%","RFC5/TGFB2/GRWD1/ITGA6/PXN/SOX4/CRABP2/TGFB1/GNB1/KCNN4/RAD51C/SEC14L2/FN1/LSM2/POLR1C/ST3GAL6/APOLD1/HNRNPUL1/TSR1/MPP1/FAM174B/NDUFAF4/RGCC/TACO1/INHBA/NOP16/IGFBP4/MXRA8/EEF1E1/BDNF/NET1/CHML/QSER1/PSMC3IP/NRP1/PAEP/THSD4/SHANK2/AREG/FUT8/CHST11/SH3TC2/G0S2/GEMIN4/IL7R/FAXC/STX2/MDC1/CCNE1/CDC42EP3/TMEM132A/SOCS2/LAMC2/VSNL1/EMP1/PLAT/ITGA10/MATN2/TGFBI/FANCI/C1orf112/CLU/FHL1/PLAU/DYSF/WDHD1/AK4/GMFG/NES/SHROOM2/IFIT3/IL1B/HMGA2/CALB2/HMGA1/SERPINE1/KRT81","adh"
"1034","MIKKELSEN_MEF_LCP_WITH_H3K27ME3","MIKKELSEN_MEF_LCP_WITH_H3K27ME3",27,0.60498654136883,1.78934472734631,0.00430272200055411,0.0204524938420923,0.0141087932034865,1167,"tags=41%, list=9%, signal=37%","CDHR2/PRR15L/IL17RE/ENTPD8/PLCD4/RNF224/PDZK1IP1/CCDC187/ADAMTS13/MMEL1/MYO1F","sph"
"1035","WP_NEURODEGENERATION_WITH_BRAIN_IRON_ACCUMULATION_NBIA_SUBTYPES_PATHWAY","WP_NEURODEGENERATION_WITH_BRAIN_IRON_ACCUMULATION_NBIA_SUBTYPES_PATHWAY",44,0.505940695462034,1.6346672917591,0.00436966992359254,0.0207506547579298,0.0143144742678785,3855,"tags=41%, list=29%, signal=29%","CP/DEPTOR/ATG4A/TSC1/PLA2G6/SCP2/MAP1LC3A/PRKAA1/FA2H/RB1CC1/ATG14/PIK3C3/RPTOR/WIPI1/BECN1/MTOR/FTL/ULK1","sph"
"1036","LIN_SILENCED_BY_TUMOR_MICROENVIRONMENT","LIN_SILENCED_BY_TUMOR_MICROENVIRONMENT",93,0.420684513533266,1.569051870125,0.00440051663849865,0.0208769684152711,0.0144016095230686,2159,"tags=43%, list=16%, signal=36%","VSTM2L/KRT4/CEACAM6/TRIM2/SPRR3/STS/GDPD3/SYTL2/CEACAM1/PSCA/MUC16/LCN2/GCNT3/SPRR1A/IL1RN/AZGP1/VTCN1/PTGS2/DAPK1/KRT23/EGR3/ERBB3/ELF3/GGT6/MYH14/CYP4B1/NEBL/B4GALT4/PDK4/SLC17A5/TACC1/SLC4A11/SLC6A14/INPP4B/PLEKHA7/EPB41L1/KRT13/MALL/MYO5B/ADGRF1","sph"
"1037","SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_DN","SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_DN",24,-0.593556770203232,-1.80463795505659,0.00440921131019041,0.0208980458915968,0.0144161494494476,2119,"tags=54%, list=16%, signal=46%","KLC1/SUMO3/PRMT1/INHBA/IGFBP4/ZWINT/TUBB3/PLAT/KPNA2/TGFBI/TUBA1B/STMN1/HMGA2","adh"
